Jour_Semaine,Date_du_mois,Mois,ANNEE,Effectif,numero_mois,numero_jour
Lundi,4,Septembre,2000,8412,9,1
Mardi,5,Septembre,2000,11871,9,2
Mercredi,6,Septembre,2000,13577,9,3
Jeudi,7,Septembre,2000,13194,9,4
Vendredi,8,Septembre,2000,13166,9,5
Samedi,9,Septembre,2000,9617,9,6
Dimanche,10,Septembre,2000,8354,9,7
Lundi,11,Septembre,2000,12091,9,1
Mardi,12,Septembre,2000,13263,9,2
Mercredi,13,Septembre,2000,12965,9,3
Jeudi,14,Septembre,2000,13432,9,4
Vendredi,15,Septembre,2000,13245,9,5
Samedi,16,Septembre,2000,9580,9,6
Dimanche,17,Septembre,2000,8512,9,7
Lundi,18,Septembre,2000,12244,9,1
Mardi,19,Septembre,2000,13533,9,2
Mercredi,20,Septembre,2000,13384,9,3
Jeudi,21,Septembre,2000,13050,9,4
Vendredi,22,Septembre,2000,12893,9,5
Samedi,23,Septembre,2000,9304,9,6
Dimanche,24,Septembre,2000,8392,9,7
Lundi,25,Septembre,2000,12150,9,1
Mardi,26,Septembre,2000,13210,9,2
Mercredi,27,Septembre,2000,13137,9,3
Jeudi,28,Septembre,2000,13202,9,4
Vendredi,29,Septembre,2000,12724,9,5
Samedi,30,Septembre,2000,9135,9,6
Dimanche,1,Octobre,2000,8279,10,7
Lundi,2,Octobre,2000,11905,10,1
Mardi,3,Octobre,2000,12969,10,2
Mercredi,4,Octobre,2000,12841,10,3
Jeudi,5,Octobre,2000,12943,10,4
Vendredi,6,Octobre,2000,12491,10,5
Samedi,7,Octobre,2000,8925,10,6
Dimanche,8,Octobre,2000,7956,10,7
Lundi,9,Octobre,2000,11022,10,1
Mardi,10,Octobre,2000,12750,10,2
Mercredi,11,Octobre,2000,12564,10,3
Jeudi,12,Octobre,2000,12756,10,4
Vendredi,13,Octobre,2000,11468,10,5
Samedi,14,Octobre,2000,8985,10,6
Dimanche,15,Octobre,2000,7972,10,7
Lundi,16,Octobre,2000,11702,10,1
Mardi,17,Octobre,2000,12805,10,2
Mercredi,18,Octobre,2000,12470,10,3
Jeudi,19,Octobre,2000,12195,10,4
Vendredi,20,Octobre,2000,12146,10,5
Samedi,21,Octobre,2000,8765,10,6
Dimanche,22,Octobre,2000,7772,10,7
Lundi,23,Octobre,2000,11526,10,1
Mardi,24,Octobre,2000,12685,10,2
Mercredi,25,Octobre,2000,12463,10,3
Jeudi,26,Octobre,2000,12475,10,4
Vendredi,27,Octobre,2000,12051,10,5
Samedi,28,Octobre,2000,8790,10,6
Dimanche,29,Octobre,2000,7954,10,7
Lundi,30,Octobre,2000,11227,10,1
Mardi,31,Octobre,2000,11069,10,2
Mercredi,1,Novembre,2000,12579,11,3
Jeudi,2,Novembre,2000,12734,11,4
Vendredi,3,Novembre,2000,12329,11,5
Samedi,4,Novembre,2000,8853,11,6
Dimanche,5,Novembre,2000,7890,11,7
Lundi,6,Novembre,2000,11520,11,1
Mardi,7,Novembre,2000,12592,11,2
Mercredi,8,Novembre,2000,12506,11,3
Jeudi,9,Novembre,2000,12502,11,4
Vendredi,10,Novembre,2000,12300,11,5
Samedi,11,Novembre,2000,9052,11,6
Dimanche,12,Novembre,2000,7874,11,7
Lundi,13,Novembre,2000,11129,11,1
Mardi,14,Novembre,2000,12776,11,2
Mercredi,15,Novembre,2000,12623,11,3
Jeudi,16,Novembre,2000,12706,11,4
Vendredi,17,Novembre,2000,12606,11,5
Samedi,18,Novembre,2000,8906,11,6
Dimanche,19,Novembre,2000,7872,11,7
Lundi,20,Novembre,2000,12625,11,1
Mardi,21,Novembre,2000,13672,11,2
Mercredi,22,Novembre,2000,12038,11,3
Jeudi,23,Novembre,2000,7939,11,4
Vendredi,24,Novembre,2000,9539,11,5
Samedi,25,Novembre,2000,8320,11,6
Dimanche,26,Novembre,2000,7793,11,7
Lundi,27,Novembre,2000,11831,11,1
Mardi,28,Novembre,2000,13446,11,2
Mercredi,29,Novembre,2000,12786,11,3
Jeudi,30,Novembre,2000,12473,11,4
Vendredi,1,Decembre,2000,12219,12,5
Samedi,2,Decembre,2000,8622,12,6
Dimanche,3,Decembre,2000,7748,12,7
Lundi,4,Decembre,2000,11176,12,1
Mardi,5,Decembre,2000,12607,12,2
Mercredi,6,Decembre,2000,12363,12,3
Jeudi,7,Decembre,2000,12498,12,4
Vendredi,8,Decembre,2000,12263,12,5
Samedi,9,Decembre,2000,8635,12,6
Dimanche,10,Decembre,2000,7807,12,7
Lundi,11,Decembre,2000,11506,12,1
Mardi,12,Decembre,2000,13189,12,2
Mercredi,13,Decembre,2000,12214,12,3
Jeudi,14,Decembre,2000,12313,12,4
Vendredi,15,Decembre,2000,12368,12,5
Samedi,16,Decembre,2000,8981,12,6
Dimanche,17,Decembre,2000,7845,12,7
Lundi,18,Decembre,2000,12276,12,1
Mardi,19,Decembre,2000,13430,12,2
Mercredi,20,Decembre,2000,13391,12,3
Jeudi,21,Decembre,2000,13146,12,4
Vendredi,22,Decembre,2000,11937,12,5
Samedi,23,Decembre,2000,8294,12,6
Dimanche,24,Decembre,2000,6801,12,7
Lundi,25,Decembre,2000,6566,12,1
Mardi,26,Decembre,2000,10070,12,2
Mercredi,27,Decembre,2000,12858,12,3
Jeudi,28,Decembre,2000,13532,12,4
Vendredi,29,Decembre,2000,13234,12,5
Samedi,30,Decembre,2000,9177,12,6
Dimanche,31,Decembre,2000,7721,12,7
Lundi,1,Janvier,2001,7437,1,1
Mardi,2,Janvier,2001,10346,1,2
Mercredi,3,Janvier,2001,12113,1,3
Jeudi,4,Janvier,2001,12429,1,4
Vendredi,5,Janvier,2001,12427,1,5
Samedi,6,Janvier,2001,9019,1,6
Dimanche,7,Janvier,2001,7747,1,7
Lundi,8,Janvier,2001,11239,1,1
Mardi,9,Janvier,2001,12105,1,2
Mercredi,10,Janvier,2001,12160,1,3
Jeudi,11,Janvier,2001,12155,1,4
Vendredi,12,Janvier,2001,12464,1,5
Samedi,13,Janvier,2001,8647,1,6
Dimanche,14,Janvier,2001,7674,1,7
Lundi,15,Janvier,2001,10720,1,1
Mardi,16,Janvier,2001,12041,1,2
Mercredi,17,Janvier,2001,12046,1,3
Jeudi,18,Janvier,2001,12362,1,4
Vendredi,19,Janvier,2001,12044,1,5
Samedi,20,Janvier,2001,8602,1,6
Dimanche,21,Janvier,2001,7668,1,7
Lundi,22,Janvier,2001,11219,1,1
Mardi,23,Janvier,2001,12176,1,2
Mercredi,24,Janvier,2001,12046,1,3
Jeudi,25,Janvier,2001,12316,1,4
Vendredi,26,Janvier,2001,11993,1,5
Samedi,27,Janvier,2001,8640,1,6
Dimanche,28,Janvier,2001,7641,1,7
Lundi,29,Janvier,2001,11269,1,1
Mardi,30,Janvier,2001,12237,1,2
Mercredi,31,Janvier,2001,12216,1,3
Jeudi,1,Fevrier,2001,12186,2,4
Vendredi,2,Fevrier,2001,12188,2,5
Samedi,3,Fevrier,2001,8476,2,6
Dimanche,4,Fevrier,2001,7608,2,7
Lundi,5,Fevrier,2001,11546,2,1
Mardi,6,Fevrier,2001,12247,2,2
Mercredi,7,Fevrier,2001,12091,2,3
Jeudi,8,Fevrier,2001,12147,2,4
Vendredi,9,Fevrier,2001,12086,2,5
Samedi,10,Fevrier,2001,8637,2,6
Dimanche,11,Fevrier,2001,7437,2,7
Lundi,12,Fevrier,2001,11413,2,1
Mardi,13,Fevrier,2001,12012,2,2
Mercredi,14,Fevrier,2001,12890,2,3
Jeudi,15,Fevrier,2001,12407,2,4
Vendredi,16,Fevrier,2001,12119,2,5
Samedi,17,Fevrier,2001,8474,2,6
Dimanche,18,Fevrier,2001,7422,2,7
Lundi,19,Fevrier,2001,10356,2,1
Mardi,20,Fevrier,2001,12113,2,2
Mercredi,21,Fevrier,2001,12206,2,3
Jeudi,22,Fevrier,2001,12234,2,4
Vendredi,23,Fevrier,2001,12040,2,5
Samedi,24,Fevrier,2001,8491,2,6
Dimanche,25,Fevrier,2001,7646,2,7
Lundi,26,Fevrier,2001,11073,2,1
Mardi,27,Fevrier,2001,12068,2,2
Mercredi,28,Fevrier,2001,11921,2,3
Jeudi,1,Mars,2001,12263,3,4
Vendredi,2,Mars,2001,12128,3,5
Samedi,3,Mars,2001,8761,3,6
Dimanche,4,Mars,2001,7675,3,7
Lundi,5,Mars,2001,11182,3,1
Mardi,6,Mars,2001,12052,3,2
Mercredi,7,Mars,2001,12094,3,3
Jeudi,8,Mars,2001,12194,3,4
Vendredi,9,Mars,2001,12242,3,5
Samedi,10,Mars,2001,8679,3,6
Dimanche,11,Mars,2001,7564,3,7
Lundi,12,Mars,2001,11366,3,1
Mardi,13,Mars,2001,12273,3,2
Mercredi,14,Mars,2001,12367,3,3
Jeudi,15,Mars,2001,12286,3,4
Vendredi,16,Mars,2001,12248,3,5
Samedi,17,Mars,2001,8850,3,6
Dimanche,18,Mars,2001,7399,3,7
Lundi,19,Mars,2001,11099,3,1
Mardi,20,Mars,2001,12574,3,2
Mercredi,21,Mars,2001,12394,3,3
Jeudi,22,Mars,2001,12262,3,4
Vendredi,23,Mars,2001,12213,3,5
Samedi,24,Mars,2001,8683,3,6
Dimanche,25,Mars,2001,7689,3,7
Lundi,26,Mars,2001,11042,3,1
Mardi,27,Mars,2001,12328,3,2
Mercredi,28,Mars,2001,12175,3,3
Jeudi,29,Mars,2001,12166,3,4
Vendredi,30,Mars,2001,11855,3,5
Samedi,31,Mars,2001,8581,3,6
Dimanche,1,Avril,2001,7037,4,7
Lundi,2,Avril,2001,11430,4,1
Mardi,3,Avril,2001,12578,4,2
Mercredi,4,Avril,2001,12409,4,3
Jeudi,5,Avril,2001,12233,4,4
Vendredi,6,Avril,2001,12221,4,5
Samedi,7,Avril,2001,8626,4,6
Dimanche,8,Avril,2001,7594,4,7
Lundi,9,Avril,2001,11349,4,1
Mardi,10,Avril,2001,12745,4,2
Mercredi,11,Avril,2001,12631,4,3
Jeudi,12,Avril,2001,12511,4,4
Vendredi,13,Avril,2001,10741,4,5
Samedi,14,Avril,2001,8102,4,6
Dimanche,15,Avril,2001,7080,4,7
Lundi,16,Avril,2001,11002,4,1
Mardi,17,Avril,2001,12636,4,2
Mercredi,18,Avril,2001,12151,4,3
Jeudi,19,Avril,2001,11942,4,4
Vendredi,20,Avril,2001,12047,4,5
Samedi,21,Avril,2001,8671,4,6
Dimanche,22,Avril,2001,7643,4,7
Lundi,23,Avril,2001,11462,4,1
Mardi,24,Avril,2001,12720,4,2
Mercredi,25,Avril,2001,12444,4,3
Jeudi,26,Avril,2001,12309,4,4
Vendredi,27,Avril,2001,12154,4,5
Samedi,28,Avril,2001,8474,4,6
Dimanche,29,Avril,2001,7481,4,7
Lundi,30,Avril,2001,11190,4,1
Mardi,1,Mai,2001,12745,5,2
Mercredi,2,Mai,2001,12289,5,3
Jeudi,3,Mai,2001,12302,5,4
Vendredi,4,Mai,2001,12062,5,5
Samedi,5,Mai,2001,8632,5,6
Dimanche,6,Mai,2001,7861,5,7
Lundi,7,Mai,2001,11432,5,1
Mardi,8,Mai,2001,12751,5,2
Mercredi,9,Mai,2001,12225,5,3
Jeudi,10,Mai,2001,12398,5,4
Vendredi,11,Mai,2001,12117,5,5
Samedi,12,Mai,2001,8537,5,6
Dimanche,13,Mai,2001,7370,5,7
Lundi,14,Mai,2001,11343,5,1
Mardi,15,Mai,2001,12829,5,2
Mercredi,16,Mai,2001,12373,5,3
Jeudi,17,Mai,2001,12426,5,4
Vendredi,18,Mai,2001,12132,5,5
Samedi,19,Mai,2001,8658,5,6
Dimanche,20,Mai,2001,7597,5,7
Lundi,21,Mai,2001,11398,5,1
Mardi,22,Mai,2001,12785,5,2
Mercredi,23,Mai,2001,12662,5,3
Jeudi,24,Mai,2001,12932,5,4
Vendredi,25,Mai,2001,12504,5,5
Samedi,26,Mai,2001,8790,5,6
Dimanche,27,Mai,2001,7409,5,7
Lundi,28,Mai,2001,7810,5,1
Mardi,29,Mai,2001,11754,5,2
Mercredi,30,Mai,2001,13112,5,3
Jeudi,31,Mai,2001,12782,5,4
Vendredi,1,Juin,2001,12426,6,5
Samedi,2,Juin,2001,8753,6,6
Dimanche,3,Juin,2001,7762,6,7
Lundi,4,Juin,2001,11239,6,1
Mardi,5,Juin,2001,12401,6,2
Mercredi,6,Juin,2001,12507,6,3
Jeudi,7,Juin,2001,12333,6,4
Vendredi,8,Juin,2001,12231,6,5
Samedi,9,Juin,2001,8604,6,6
Dimanche,10,Juin,2001,7559,6,7
Lundi,11,Juin,2001,11521,6,1
Mardi,12,Juin,2001,12894,6,2
Mercredi,13,Juin,2001,12102,6,3
Jeudi,14,Juin,2001,12429,6,4
Vendredi,15,Juin,2001,12192,6,5
Samedi,16,Juin,2001,8631,6,6
Dimanche,17,Juin,2001,7607,6,7
Lundi,18,Juin,2001,11559,6,1
Mardi,19,Juin,2001,12517,6,2
Mercredi,20,Juin,2001,12452,6,3
Jeudi,21,Juin,2001,12323,6,4
Vendredi,22,Juin,2001,12068,6,5
Samedi,23,Juin,2001,8304,6,6
Dimanche,24,Juin,2001,7501,6,7
Lundi,25,Juin,2001,11363,6,1
Mardi,26,Juin,2001,12638,6,2
Mercredi,27,Juin,2001,12560,6,3
Jeudi,28,Juin,2001,12830,6,4
Vendredi,29,Juin,2001,12683,6,5
Samedi,30,Juin,2001,9096,6,6
Dimanche,1,Juillet,2001,7953,7,7
Lundi,2,Juillet,2001,12154,7,1
Mardi,3,Juillet,2001,13081,7,2
Mercredi,4,Juillet,2001,9450,7,3
Jeudi,5,Juillet,2001,12264,7,4
Vendredi,6,Juillet,2001,12901,7,5
Samedi,7,Juillet,2001,9357,7,6
Dimanche,8,Juillet,2001,8121,7,7
Lundi,9,Juillet,2001,11794,7,1
Mardi,10,Juillet,2001,13317,7,2
Mercredi,11,Juillet,2001,12690,7,3
Jeudi,12,Juillet,2001,12949,7,4
Vendredi,13,Juillet,2001,11978,7,5
Samedi,14,Juillet,2001,9112,7,6
Dimanche,15,Juillet,2001,7922,7,7
Lundi,16,Juillet,2001,12160,7,1
Mardi,17,Juillet,2001,13357,7,2
Mercredi,18,Juillet,2001,12970,7,3
Jeudi,19,Juillet,2001,13031,7,4
Vendredi,20,Juillet,2001,12697,7,5
Samedi,21,Juillet,2001,9189,7,6
Dimanche,22,Juillet,2001,7961,7,7
Lundi,23,Juillet,2001,11836,7,1
Mardi,24,Juillet,2001,13239,7,2
Mercredi,25,Juillet,2001,12785,7,3
Jeudi,26,Juillet,2001,12784,7,4
Vendredi,27,Juillet,2001,12441,7,5
Samedi,28,Juillet,2001,8952,7,6
Dimanche,29,Juillet,2001,7787,7,7
Lundi,30,Juillet,2001,11912,7,1
Mardi,31,Juillet,2001,12903,7,2
Mercredi,1,Aout,2001,12654,8,3
Jeudi,2,Aout,2001,12846,8,4
Vendredi,3,Aout,2001,12619,8,5
Samedi,4,Aout,2001,8993,8,6
Dimanche,5,Aout,2001,7948,8,7
Lundi,6,Aout,2001,11735,8,1
Mardi,7,Aout,2001,13198,8,2
Mercredi,8,Aout,2001,12884,8,3
Jeudi,9,Aout,2001,13080,8,4
Vendredi,10,Aout,2001,12833,8,5
Samedi,11,Aout,2001,9100,8,6
Dimanche,12,Aout,2001,8130,8,7
Lundi,13,Aout,2001,11446,8,1
Mardi,14,Aout,2001,13037,8,2
Mercredi,15,Aout,2001,13005,8,3
Jeudi,16,Aout,2001,13126,8,4
Vendredi,17,Aout,2001,12871,8,5
Samedi,18,Aout,2001,9097,8,6
Dimanche,19,Aout,2001,7809,8,7
Lundi,20,Aout,2001,12030,8,1
Mardi,21,Aout,2001,13236,8,2
Mercredi,22,Aout,2001,12855,8,3
Jeudi,23,Aout,2001,12918,8,4
Vendredi,24,Aout,2001,12736,8,5
Samedi,25,Aout,2001,9048,8,6
Dimanche,26,Aout,2001,7977,8,7
Lundi,27,Aout,2001,11844,8,1
Mardi,28,Aout,2001,13465,8,2
Mercredi,29,Aout,2001,12873,8,3
Jeudi,30,Aout,2001,13232,8,4
Vendredi,31,Aout,2001,13177,8,5
Samedi,1,Septembre,2001,9090,9,6
Dimanche,2,Septembre,2001,8056,9,7
Lundi,3,Septembre,2001,7950,9,1
Mardi,4,Septembre,2001,12219,9,2
Mercredi,5,Septembre,2001,13730,9,3
Jeudi,6,Septembre,2001,13658,9,4
Vendredi,7,Septembre,2001,13465,9,5
Samedi,8,Septembre,2001,9200,9,6
Dimanche,9,Septembre,2001,8184,9,7
Lundi,10,Septembre,2001,12227,9,1
Mardi,11,Septembre,2001,13238,9,2
Mercredi,12,Septembre,2001,12818,9,3
Jeudi,13,Septembre,2001,12857,9,4
Vendredi,14,Septembre,2001,13211,9,5
Samedi,15,Septembre,2001,9470,9,6
Dimanche,16,Septembre,2001,8175,9,7
Lundi,17,Septembre,2001,12412,9,1
Mardi,18,Septembre,2001,13233,9,2
Mercredi,19,Septembre,2001,13244,9,3
Jeudi,20,Septembre,2001,13435,9,4
Vendredi,21,Septembre,2001,13034,9,5
Samedi,22,Septembre,2001,9397,9,6
Dimanche,23,Septembre,2001,8341,9,7
Lundi,24,Septembre,2001,12292,9,1
Mardi,25,Septembre,2001,13695,9,2
Mercredi,26,Septembre,2001,13131,9,3
Jeudi,27,Septembre,2001,12965,9,4
Vendredi,28,Septembre,2001,12925,9,5
Samedi,29,Septembre,2001,9043,9,6
Dimanche,30,Septembre,2001,7869,9,7
Lundi,1,Octobre,2001,12109,10,1
Mardi,2,Octobre,2001,13189,10,2
Mercredi,3,Octobre,2001,12756,10,3
Jeudi,4,Octobre,2001,12960,10,4
Vendredi,5,Octobre,2001,12589,10,5
Samedi,6,Octobre,2001,8725,10,6
Dimanche,7,Octobre,2001,7621,10,7
Lundi,8,Octobre,2001,11298,10,1
Mardi,9,Octobre,2001,12580,10,2
Mercredi,10,Octobre,2001,12515,10,3
Jeudi,11,Octobre,2001,12304,10,4
Vendredi,12,Octobre,2001,12460,10,5
Samedi,13,Octobre,2001,8526,10,6
Dimanche,14,Octobre,2001,7611,10,7
Lundi,15,Octobre,2001,11394,10,1
Mardi,16,Octobre,2001,12477,10,2
Mercredi,17,Octobre,2001,12297,10,3
Jeudi,18,Octobre,2001,12316,10,4
Vendredi,19,Octobre,2001,12121,10,5
Samedi,20,Octobre,2001,8563,10,6
Dimanche,21,Octobre,2001,7331,10,7
Lundi,22,Octobre,2001,11446,10,1
Mardi,23,Octobre,2001,12571,10,2
Mercredi,24,Octobre,2001,12364,10,3
Jeudi,25,Octobre,2001,12220,10,4
Vendredi,26,Octobre,2001,11996,10,5
Samedi,27,Octobre,2001,8292,10,6
Dimanche,28,Octobre,2001,7522,10,7
Lundi,29,Octobre,2001,11143,10,1
Mardi,30,Octobre,2001,12177,10,2
Mercredi,31,Octobre,2001,10601,10,3
Jeudi,1,Novembre,2001,12559,11,4
Vendredi,2,Novembre,2001,12056,11,5
Samedi,3,Novembre,2001,8434,11,6
Dimanche,4,Novembre,2001,7392,11,7
Lundi,5,Novembre,2001,11402,11,1
Mardi,6,Novembre,2001,12345,11,2
Mercredi,7,Novembre,2001,12109,11,3
Jeudi,8,Novembre,2001,12233,11,4
Vendredi,9,Novembre,2001,12185,11,5
Samedi,10,Novembre,2001,8529,11,6
Dimanche,11,Novembre,2001,7458,11,7
Lundi,12,Novembre,2001,11423,11,1
Mardi,13,Novembre,2001,12066,11,2
Mercredi,14,Novembre,2001,12258,11,3
Jeudi,15,Novembre,2001,12636,11,4
Vendredi,16,Novembre,2001,12708,11,5
Samedi,17,Novembre,2001,8559,11,6
Dimanche,18,Novembre,2001,7371,11,7
Lundi,19,Novembre,2001,12487,11,1
Mardi,20,Novembre,2001,13252,11,2
Mercredi,21,Novembre,2001,11818,11,3
Jeudi,22,Novembre,2001,7363,11,4
Vendredi,23,Novembre,2001,9332,11,5
Samedi,24,Novembre,2001,7916,11,6
Dimanche,25,Novembre,2001,7290,11,7
Lundi,26,Novembre,2001,11498,11,1
Mardi,27,Novembre,2001,12930,11,2
Mercredi,28,Novembre,2001,12207,11,3
Jeudi,29,Novembre,2001,12180,11,4
Vendredi,30,Novembre,2001,11750,11,5
Samedi,1,Decembre,2001,8038,12,6
Dimanche,2,Decembre,2001,7216,12,7
Lundi,3,Decembre,2001,11275,12,1
Mardi,4,Decembre,2001,12293,12,2
Mercredi,5,Decembre,2001,12307,12,3
Jeudi,6,Decembre,2001,11892,12,4
Vendredi,7,Decembre,2001,11424,12,5
Samedi,8,Decembre,2001,8189,12,6
Dimanche,9,Decembre,2001,7333,12,7
Lundi,10,Decembre,2001,11345,12,1
Mardi,11,Decembre,2001,12407,12,2
Mercredi,12,Decembre,2001,12510,12,3
Jeudi,13,Decembre,2001,11948,12,4
Vendredi,14,Decembre,2001,12143,12,5
Samedi,15,Decembre,2001,8447,12,6
Dimanche,16,Decembre,2001,7309,12,7
Lundi,17,Decembre,2001,12049,12,1
Mardi,18,Decembre,2001,13300,12,2
Mercredi,19,Decembre,2001,13072,12,3
Jeudi,20,Decembre,2001,13558,12,4
Vendredi,21,Decembre,2001,13185,12,5
Samedi,22,Decembre,2001,8879,12,6
Dimanche,23,Decembre,2001,7082,12,7
Lundi,24,Decembre,2001,7448,12,1
Mardi,25,Decembre,2001,6443,12,2
Mercredi,26,Decembre,2001,10735,12,3
Jeudi,27,Decembre,2001,13762,12,4
Vendredi,28,Decembre,2001,13918,12,5
Samedi,29,Decembre,2001,9365,12,6
Dimanche,30,Decembre,2001,7679,12,7
Lundi,31,Decembre,2001,10018,12,1
Mardi,1,Janvier,2002,7790,1,2
Mercredi,2,Janvier,2002,10420,1,3
Jeudi,3,Janvier,2002,12134,1,4
Vendredi,4,Janvier,2002,12433,1,5
Samedi,5,Janvier,2002,8760,1,6
Dimanche,6,Janvier,2002,7505,1,7
Lundi,7,Janvier,2002,11371,1,1
Mardi,8,Janvier,2002,12248,1,2
Mercredi,9,Janvier,2002,11391,1,3
Jeudi,10,Janvier,2002,12318,1,4
Vendredi,11,Janvier,2002,12048,1,5
Samedi,12,Janvier,2002,8399,1,6
Dimanche,13,Janvier,2002,7355,1,7
Lundi,14,Janvier,2002,11344,1,1
Mardi,15,Janvier,2002,12101,1,2
Mercredi,16,Janvier,2002,11697,1,3
Jeudi,17,Janvier,2002,12077,1,4
Vendredi,18,Janvier,2002,12015,1,5
Samedi,19,Janvier,2002,8301,1,6
Dimanche,20,Janvier,2002,7338,1,7
Lundi,21,Janvier,2002,10741,1,1
Mardi,22,Janvier,2002,12104,1,2
Mercredi,23,Janvier,2002,11970,1,3
Jeudi,24,Janvier,2002,12235,1,4
Vendredi,25,Janvier,2002,11867,1,5
Samedi,26,Janvier,2002,8400,1,6
Dimanche,27,Janvier,2002,7387,1,7
Lundi,28,Janvier,2002,11139,1,1
Mardi,29,Janvier,2002,11963,1,2
Mercredi,30,Janvier,2002,11902,1,3
Jeudi,31,Janvier,2002,11921,1,4
Vendredi,1,Fevrier,2002,11943,2,5
Samedi,2,Fevrier,2002,8799,2,6
Dimanche,3,Fevrier,2002,7322,2,7
Lundi,4,Fevrier,2002,11176,2,1
Mardi,5,Fevrier,2002,12242,2,2
Mercredi,6,Fevrier,2002,11934,2,3
Jeudi,7,Fevrier,2002,12157,2,4
Vendredi,8,Fevrier,2002,12223,2,5
Samedi,9,Fevrier,2002,8589,2,6
Dimanche,10,Fevrier,2002,7461,2,7
Lundi,11,Fevrier,2002,11348,2,1
Mardi,12,Fevrier,2002,12467,2,2
Mercredi,13,Fevrier,2002,11814,2,3
Jeudi,14,Fevrier,2002,12785,2,4
Vendredi,15,Fevrier,2002,12334,2,5
Samedi,16,Fevrier,2002,8563,2,6
Dimanche,17,Fevrier,2002,7310,2,7
Lundi,18,Fevrier,2002,10729,2,1
Mardi,19,Fevrier,2002,12053,2,2
Mercredi,20,Fevrier,2002,12516,2,3
Jeudi,21,Fevrier,2002,12166,2,4
Vendredi,22,Fevrier,2002,12459,2,5
Samedi,23,Fevrier,2002,8515,2,6
Dimanche,24,Fevrier,2002,7372,2,7
Lundi,25,Fevrier,2002,11322,2,1
Mardi,26,Fevrier,2002,12227,2,2
Mercredi,27,Fevrier,2002,12055,2,3
Jeudi,28,Fevrier,2002,12096,2,4
Vendredi,1,Mars,2002,12214,3,5
Samedi,2,Mars,2002,8310,3,6
Dimanche,3,Mars,2002,7497,3,7
Lundi,4,Mars,2002,11422,3,1
Mardi,5,Mars,2002,12435,3,2
Mercredi,6,Mars,2002,12152,3,3
Jeudi,7,Mars,2002,12299,3,4
Vendredi,8,Mars,2002,12037,3,5
Samedi,9,Mars,2002,8470,3,6
Dimanche,10,Mars,2002,7529,3,7
Lundi,11,Mars,2002,10989,3,1
Mardi,12,Mars,2002,12384,3,2
Mercredi,13,Mars,2002,11810,3,3
Jeudi,14,Mars,2002,12358,3,4
Vendredi,15,Mars,2002,12249,3,5
Samedi,16,Mars,2002,8596,3,6
Dimanche,17,Mars,2002,7526,3,7
Lundi,18,Mars,2002,11434,3,1
Mardi,19,Mars,2002,12439,3,2
Mercredi,20,Mars,2002,12278,3,3
Jeudi,21,Mars,2002,12249,3,4
Vendredi,22,Mars,2002,12056,3,5
Samedi,23,Mars,2002,8466,3,6
Dimanche,24,Mars,2002,7314,3,7
Lundi,25,Mars,2002,11292,3,1
Mardi,26,Mars,2002,12562,3,2
Mercredi,27,Mars,2002,12353,3,3
Jeudi,28,Mars,2002,12265,3,4
Vendredi,29,Mars,2002,11324,3,5
Samedi,30,Mars,2002,8177,3,6
Dimanche,31,Mars,2002,7019,3,7
Lundi,1,Avril,2002,10090,4,1
Mardi,2,Avril,2002,12560,4,2
Mercredi,3,Avril,2002,12147,4,3
Jeudi,4,Avril,2002,12061,4,4
Vendredi,5,Avril,2002,11812,4,5
Samedi,6,Avril,2002,8191,4,6
Dimanche,7,Avril,2002,7008,4,7
Lundi,8,Avril,2002,11478,4,1
Mardi,9,Avril,2002,12465,4,2
Mercredi,10,Avril,2002,12188,4,3
Jeudi,11,Avril,2002,12040,4,4
Vendredi,12,Avril,2002,12070,4,5
Samedi,13,Avril,2002,8345,4,6
Dimanche,14,Avril,2002,7482,4,7
Lundi,15,Avril,2002,11220,4,1
Mardi,16,Avril,2002,12586,4,2
Mercredi,17,Avril,2002,12271,4,3
Jeudi,18,Avril,2002,12219,4,4
Vendredi,19,Avril,2002,12054,4,5
Samedi,20,Avril,2002,8113,4,6
Dimanche,21,Avril,2002,7205,4,7
Lundi,22,Avril,2002,11365,4,1
Mardi,23,Avril,2002,12255,4,2
Mercredi,24,Avril,2002,12066,4,3
Jeudi,25,Avril,2002,12249,4,4
Vendredi,26,Avril,2002,11737,4,5
Samedi,27,Avril,2002,8127,4,6
Dimanche,28,Avril,2002,7417,4,7
Lundi,29,Avril,2002,11230,4,1
Mardi,30,Avril,2002,12381,4,2
Mercredi,1,Mai,2002,12080,5,3
Jeudi,2,Mai,2002,12157,5,4
Vendredi,3,Mai,2002,11923,5,5
Samedi,4,Mai,2002,8104,5,6
Dimanche,5,Mai,2002,7338,5,7
Lundi,6,Mai,2002,11167,5,1
Mardi,7,Mai,2002,12265,5,2
Mercredi,8,Mai,2002,12082,5,3
Jeudi,9,Mai,2002,12035,5,4
Vendredi,10,Mai,2002,12140,5,5
Samedi,11,Mai,2002,8216,5,6
Dimanche,12,Mai,2002,7370,5,7
Lundi,13,Mai,2002,11235,5,1
Mardi,14,Mai,2002,12655,5,2
Mercredi,15,Mai,2002,12489,5,3
Jeudi,16,Mai,2002,12374,5,4
Vendredi,17,Mai,2002,11963,5,5
Samedi,18,Mai,2002,8420,5,6
Dimanche,19,Mai,2002,7358,5,7
Lundi,20,Mai,2002,11568,5,1
Mardi,21,Mai,2002,12675,5,2
Mercredi,22,Mai,2002,12463,5,3
